,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,280,71938.9,139,0.005877327,0.0269,0.01759,0.14228,-0.07965,,280,71938.9,139,0.001433802,0.0007,-0.01125,-0.02331,0.0059,,280,71938.9,139,11.00844,-0.07954,0.07571,-0.17548,,280,71938.9,139,2.74095,-0.07954,0.07571,-0.17548
,281,71994.6,138.9,0.003557273,0.01627,-0.09255,0.03082,-0.08217,,281,71994.6,138.9,0.002335819,0.00115,0.0187,0.00145,0.02824,,281,71994.6,138.9,11.18559,-0.03917,0.23045,-0.15819,,281,71994.6,138.9,6.99248,-0.03917,0.23045,-0.15819
,282,72023.6,138.8,0.002798181,0.01279,0.04214,0.09183,0.05081,,282,72023.6,138.8,0.001910075,0.00094,-0.00993,-0.02511,-0.01453,,282,72023.6,138.8,-0.58519,0.06092,-0.11377,0.13066,,282,72023.6,138.8,-0.50728,0.06092,-0.11377,0.13066
,283,72056.8,138.8,0.001726538,0.00789,-0.00583,-0.08857,-0.0032,,283,72056.8,138.8,0.001219903,0.0006,-0.00348,0.02392,0.00407,,283,72056.8,138.8,-4.68,0.11654,0.1094,-0.13777,,283,72056.8,138.8,-2.36966,0.11654,0.1094,-0.13777
,284,72072.9,138.7,0.001262053,0.00576,-0.01282,-0.07309,-0.01606,,284,72072.9,138.7,0.003037205,0.0015,0.00042,0.03698,0.01135,,284,72072.9,138.7,5.90047,0.13207,-0.17279,-0.09829,,284,72072.9,138.7,10.69352,0.13207,-0.17279,-0.09829
,285,72088.9,138.7,0.000359423,0.00164,-0.00288,0.03829,-0.01292,,285,72088.9,138.7,0.000237114,0.00012,0.00048,-0.00972,0.0047,,285,72088.9,138.7,-0.0476,-0.00472,0.00004,0.00899,,285,72088.9,138.7,-0.0568,-0.00472,0.00004,0.00899
,286,72104.9,138.7,0.011756315,0.05368,0.05737,0.2244,-0.00553,,286,72104.9,138.7,0.011246917,0.00554,-0.00521,-0.0739,0.0074,,286,72104.9,138.7,-26.46331,-0.08975,-0.22552,0.06808,,286,72104.9,138.7,-25.30829,-0.08975,-0.22552,0.06808
,287,72130.3,138.6,0.007675183,0.03503,-0.05295,-0.02467,-0.17782,,287,72130.3,138.6,0.008754717,0.00432,0.01894,0.00222,0.06287,,287,72130.3,138.6,1.74813,-0.14259,0.17712,-0.00297,,287,72130.3,138.6,3.57711,-0.14259,0.17712,-0.00297
,288,72137,138.6,0.01683768,0.07684,-0.20669,0.17035,-0.07142,,288,72137,138.6,0.016291871,0.00803,0.05981,-0.06449,0.01718,,288,72137,138.6,13.88272,-0.11786,0.15859,0.30707,,288,72137,138.6,17.21543,-0.11786,0.15859,0.30707
,289,72167.8,138.6,0.010579901,0.04826,0.07481,0.07583,-0.19214,,289,72167.8,138.6,0.007315162,0.00361,-0.02062,-0.02958,0.04804,,289,72167.8,138.6,-28.7147,-0.14137,-0.13832,0.20737,,289,72167.8,138.6,-24.32885,-0.14137,-0.13832,0.20737
,290,72195.4,138.5,0.0124719,0.05687,-0.14905,-0.17552,0.06204,,290,72195.4,138.5,0.007679628,0.00379,0.04641,0.03934,-0.00935,,290,72195.4,138.5,7.94036,0.05009,-0.08271,0.15779,,290,72195.4,138.5,3.44686,0.05009,-0.08271,0.15779
,291,72227.2,138.5,0.011889707,0.05419,0.10695,-0.17292,0.11337,,291,72227.2,138.5,0.008382756,0.00414,-0.03617,0.05,-0.01816,,291,72227.2,138.5,-3.24455,0.13105,-0.05077,-0.26178,,291,72227.2,138.5,3.61673,0.13105,-0.05077,-0.26178
,292,72271.2,138.4,0.003196481,0.01456,0.00062,-0.11688,-0.03,,292,72271.2,138.4,0.002283768,0.00113,-0.00486,0.03112,0.01167,,292,72271.2,138.4,3.59647,-0.24927,-0.05028,-0.06355,,292,72271.2,138.4,1.56615,-0.24927,-0.05028,-0.06355
,293,72338.5,138.2,0.002732399,0.01244,0.07746,0.06344,-0.04909,,293,72338.5,138.2,0.00272114,0.00135,-0.0126,-0.02495,0.02376,,293,72338.5,138.2,1.07516,0.06081,-0.04096,-0.00344,,293,72338.5,138.2,-0.24911,0.06081,-0.04096,-0.00344
,294,72347.8,138.2,0.008659887,0.03941,0.12383,-0.15418,-0.01734,,294,72347.8,138.2,0.003733172,0.00185,-0.03193,0.02731,0.00898,,294,72347.8,138.2,-9.55114,-0.00985,0.1218,0.01497,,294,72347.8,138.2,-5.39949,-0.00985,0.1218,0.01497
,295,72378.9,138.2,0.000305923,0.00139,-0.0019,0.0091,0.03612,,295,72378.9,138.2,0.000042569,0.00002,-0.00215,-0.00137,-0.00382,,295,72378.9,138.2,0.28906,0.0246,-0.0433,0.02918,,295,72378.9,138.2,0.14962,0.0246,-0.0433,0.02918
,296,72454.8,138,0.003697834,0.0168,-0.04022,-0.06841,-0.10249,,296,72454.8,138,0.004047733,0.002,0.00958,0.03055,0.0313,,296,72454.8,138,-3.65682,0.17824,-0.2489,0.17187,,296,72454.8,138,0.73705,0.17824,-0.2489,0.17187
,297,72480.9,138,0.024268836,0.11023,-0.0379,0.08315,0.31919,,297,72480.9,138,0.022306489,0.01105,0.00944,-0.03607,-0.09828,,297,72480.9,138,21.78317,-0.01864,-0.03708,0.1522,,297,72480.9,138,19.69677,-0.01864,-0.03708,0.1522
,298,72535,137.9,0.00283937,0.01289,-0.00752,-0.11148,-0.02009,,298,72535,137.9,0.000484399,0.00024,0.00854,0.00612,0.01139,,298,72535,137.9,-12.81941,-0.27912,0.28667,-0.13281,,298,72535,137.9,3.05471,-0.27912,0.28667,-0.13281
,299,72658.6,137.6,0.01193633,0.05408,0.0774,-0.00412,0.21926,,299,72658.6,137.6,0.01016176,0.00505,-0.01925,-0.02581,-0.06332,,299,72658.6,137.6,-33.85229,-0.22747,0.19004,-0.24361,,299,72658.6,137.6,-21.2191,-0.22747,0.19004,-0.24361
,300,72671.2,137.6,0.000640823,0.0029,-0.00502,-0.03891,-0.03694,,300,72671.2,137.6,0.001280402,0.00064,0.0005,0.0165,0.01906,,300,72671.2,137.6,0.17834,0.03341,-0.08186,0.07144,,300,72671.2,137.6,-0.03921,0.03341,-0.08186,0.07144
