,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,280,63515.5,157.4,0.00104507,0.00542,-0.0032,-0.02692,-0.06842,,280,63515.5,157.4,0.000430593,0.00019,0.01273,0.00497,-0.00022,,280,63515.5,157.4,5.23327,0.24519,0.07362,-0.20265,,280,63515.5,157.4,-5.75506,0.24519,0.07362,-0.20265
,281,63527,157.4,0.003291659,0.01706,-0.11038,0.04539,0.05305,,281,63527,157.4,0.002855581,0.00124,0.01987,-0.01996,-0.02113,,281,63527,157.4,0.47369,0.06391,0.16272,0.01268,,281,63527,157.4,3.65829,0.06391,0.16272,0.01268
,282,63547.7,157.4,0.006454477,0.03344,-0.17454,-0.01405,-0.05267,,282,63547.7,157.4,0.004242623,0.00184,0.04107,0.01163,-0.00451,,282,63547.7,157.4,-9.83789,0.08978,0.1606,0.05582,,282,63547.7,157.4,-8.63538,0.08978,0.1606,0.05582
,283,63581.3,157.3,0.006262369,0.03243,-0.07565,0.06909,-0.14808,,283,63581.3,157.3,0.003512054,0.00153,0.02332,-0.02095,0.02332,,283,63581.3,157.3,-5.89014,0.13282,-0.02063,0.00689,,283,63581.3,157.3,-6.00455,0.13282,-0.02063,0.00689
,284,63638.2,157.1,0.009394873,0.0486,-0.10908,-0.08066,-0.17377,,284,63638.2,157.1,0.002597509,0.00113,0.01657,0.00369,0.02901,,284,63638.2,157.1,-11.09533,0.06573,0.03481,0.07802,,284,63638.2,157.1,-5.65972,0.06573,0.03481,0.07802
,285,63668.4,157.1,0.000901807,0.00466,-0.01451,-0.06671,-0.00126,,285,63668.4,157.1,0.001570018,0.00068,-0.00879,0.02458,-0.00129,,285,63668.4,157.1,-2.76669,0.03992,0.08336,-0.21639,,285,63668.4,157.1,-3.21193,0.03992,0.08336,-0.21639
,286,63684.6,157,0.001244933,0.00644,0.04297,-0.06692,-0.01052,,286,63684.6,157,0.001974579,0.00086,-0.00222,0.02579,0.01376,,286,63684.6,157,-4.39682,0.19729,0.25529,0.06823,,286,63684.6,157,-11.51223,0.19729,0.25529,0.06823
,287,63722.1,156.9,0.006905726,0.03568,-0.13168,-0.12767,0.04514,,287,63722.1,156.9,0.005547201,0.00242,0.03555,0.03391,-0.00144,,287,63722.1,156.9,-3.82582,0.18557,-0.09113,0.10385,,287,63722.1,156.9,-5.4511,0.18557,-0.09113,0.10385
,288,63776.2,156.8,0.015539694,0.08022,-0.14638,-0.0147,-0.24202,,288,63776.2,156.8,0.00613444,0.00267,0.01118,-0.00507,0.05023,,288,63776.2,156.8,-26.22274,0.28873,-0.10548,0.0616,,288,63776.2,156.8,-11.12614,0.28873,-0.10548,0.0616
,289,63813.2,156.7,0.011640687,0.06005,-0.05619,-0.08094,0.22438,,289,63813.2,156.7,0.011987178,0.00523,0.02596,0.04764,-0.0478,,289,63813.2,156.7,11.01648,-0.02516,0.0468,0.11472,,289,63813.2,156.7,6.33617,-0.02516,0.0468,0.11472
,290,63848.9,156.6,0.008574769,0.04421,0.001,0.07227,0.19745,,290,63848.9,156.6,0.006361151,0.00278,0.02403,-0.0094,-0.04594,,290,63848.9,156.6,-46.48662,0.35955,-0.44182,-0.33948,,290,63848.9,156.6,-46.00004,0.35955,-0.44182,-0.33948
,291,63885.2,156.5,0.015300183,0.07884,0.18487,-0.21033,0.02071,,291,63885.2,156.5,0.009871656,0.00431,-0.01826,0.06129,-0.01482,,291,63885.2,156.5,-6.49039,-0.05195,0.03229,0.12691,,291,63885.2,156.5,-1.69544,-0.05195,0.03229,0.12691
,292,63924.8,156.4,0.016812205,0.08658,-0.01375,0.23874,-0.17146,,292,63924.8,156.4,0.003689632,0.00161,-0.00899,-0.03564,0.01615,,292,63924.8,156.4,14.55179,0.01282,0.22138,0.1272,,292,63924.8,156.4,9.63283,0.01282,0.22138,0.1272
,293,63946.6,156.4,0.03808227,0.19606,-0.36732,-0.22477,-0.10301,,293,63946.6,156.4,0.019215509,0.0084,0.07804,0.03285,0.03506,,293,63946.6,156.4,4.52321,-0.03502,0.00611,0.01843,,293,63946.6,156.4,3.05251,-0.03502,0.00611,0.01843
,294,64006.1,156.2,0.051679604,0.26581,0.38793,0.14948,0.30492,,294,64006.1,156.2,0.023399093,0.01024,-0.07342,-0.01821,-0.06718,,294,64006.1,156.2,25.53566,0.13077,-0.02006,0.0211,,294,64006.1,156.2,17.22272,0.13077,-0.02006,0.0211
,295,64054.7,156.1,0.04022806,0.20675,-0.09066,0.08593,-0.43721,,295,64054.7,156.1,0.012013137,0.00526,0.02237,-0.00905,0.06839,,295,64054.7,156.1,-3.88111,0.12105,-0.08069,-0.02213,,295,64054.7,156.1,-3.10986,0.12105,-0.08069,-0.02213
,296,64062.2,156.1,0.023059651,0.1185,-0.28412,-0.19042,-0.03893,,296,64062.2,156.1,0.006098247,0.00267,0.03603,0.037,-0.00168,,296,64062.2,156.1,-0.9173,0.01403,0.01344,-0.11815,,296,64062.2,156.1,-1.94007,0.01403,0.01344,-0.11815
,297,64082,156.1,0.032886449,0.16895,-0.06041,-0.38314,0.13604,,297,64082,156.1,0.009255793,0.00405,0.00289,0.04846,-0.04119,,297,64082,156.1,-11.02621,0.11713,-0.02257,-0.18348,,297,64082,156.1,-10.984,0.11713,-0.02257,-0.18348
,298,64113.9,156,0.021027141,0.10797,-0.17474,-0.24617,0.12976,,298,64113.9,156,0.008249372,0.00361,0.01648,0.052,-0.02529,,298,64113.9,156,-14.75068,0.01834,0.10123,-0.02438,,298,64113.9,156,-9.97762,0.01834,0.10123,-0.02438
,299,64147.8,155.9,0.03827504,0.19643,0.13754,-0.2473,0.34111,,299,64147.8,155.9,0.005438286,0.00238,-0.02121,0.02906,-0.03302,,299,64147.8,155.9,6.75419,-0.11711,-0.03844,0.06134,,299,64147.8,155.9,1.06265,-0.11711,-0.03844,0.06134
,300,64175.3,155.8,0.014286066,0.07329,0.25386,0.03302,0.08803,,300,64175.3,155.8,0.00251877,0.0011,-0.02842,-0.01676,0.00405,,300,64175.3,155.8,-11.0037,-0.08213,-0.02662,-0.01832,,300,64175.3,155.8,-4.36259,-0.08213,-0.02662,-0.01832
