,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,282,58906.4,169.8,0.001900855,0.01062,-0.09383,0.01154,0.04107,,282,58906.4,169.8,0.000568232,0.00023,0.01325,-0.00256,-0.00683,,282,58906.4,169.8,-0.02994,0.04904,0.17971,0.06,,282,58906.4,169.8,0.38759,0.04904,0.17971,0.06
,283,58942.3,169.7,0.036519439,0.20397,-0.26965,-0.3559,0.06776,,283,58942.3,169.7,0.007936872,0.0032,0.02923,0.04835,0.00235,,283,58942.3,169.7,39.91426,-0.27609,-0.02489,0.01999,,283,58942.3,169.7,16.19674,-0.27609,-0.02489,0.01999
,284,58986.9,169.5,0.002972333,0.01659,-0.07078,-0.03236,0.10263,,284,58986.9,169.5,0.001568361,0.00063,0.02034,-0.00635,-0.01335,,284,58986.9,169.5,-1.67218,0.04823,0.11909,0.03625,,284,58986.9,169.5,0.4539,0.04823,0.11909,0.03625
,285,59051.7,169.3,0.009739713,0.0543,0.18744,0.12342,-0.06272,,285,59051.7,169.3,0.002463079,0.00099,-0.0247,-0.01096,0.01625,,285,59051.7,169.3,-16.71647,-0.09535,-0.18125,-0.07628,,285,59051.7,169.3,-5.4356,-0.09535,-0.18125,-0.07628
,286,59138.4,169.1,0.00348581,0.0194,0.04207,0.10047,0.08684,,286,59138.4,169.1,0.000425724,0.00017,-0.01024,-0.00753,0.00324,,286,59138.4,169.1,-0.33337,-0.03308,0.12499,-0.13672,,286,59138.4,169.1,1.8297,-0.03308,0.12499,-0.13672
,287,59175.2,169,0.008011281,0.04457,0.11493,-0.10998,0.1388,,287,59175.2,169,0.001206474,0.00049,-0.01435,0.01479,-0.00797,,287,59175.2,169,-23.59892,-0.178,0.16128,-0.08546,,287,59175.2,169,-9.82563,-0.178,0.16128,-0.08546
,288,59257.5,168.8,0.003184118,0.01769,0.00719,0.04319,-0.12559,,288,59257.5,168.8,0.001247219,0.00051,-0.007,-0.00111,0.02133,,288,59257.5,168.8,4.45229,-0.06238,-0.1217,-0.12062,,288,59257.5,168.8,3.49297,-0.06238,-0.1217,-0.12062
,289,59298.4,168.6,0.006357572,0.0353,-0.04527,0.11287,-0.14321,,289,59298.4,168.6,0.001846189,0.00075,-0.00216,-0.01916,0.0194,,289,59298.4,168.6,6.89208,-0.03958,0.01871,-0.07483,,289,59298.4,168.6,3.00944,-0.03958,0.01871,-0.07483
,290,59307.8,168.6,0.003217332,0.01786,-0.07104,0.03281,0.10833,,290,59307.8,168.6,0.00287522,0.00117,0.01507,-0.01553,-0.02641,,290,59307.8,168.6,0.45278,-0.06903,0.17958,-0.09079,,290,59307.8,168.6,2.4965,-0.06903,0.17958,-0.09079
,291,59444.6,168.2,0.005401914,0.02992,-0.11898,0.07776,0.09856,,291,59444.6,168.2,0.001155334,0.00047,0.01981,-0.00862,-0.00166,,291,59444.6,168.2,-9.63859,0.23172,-0.0467,0.10914,,291,59444.6,168.2,-8.37504,0.23172,-0.0467,0.10914
,292,59454,168.2,0.018295687,0.10131,0.09219,0.24197,-0.18509,,292,59454,168.2,0.006494468,0.00264,-0.02871,-0.02427,0.03501,,292,59454,168.2,30.0793,-0.15542,-0.03525,-0.46819,,292,59454,168.2,19.27314,-0.15542,-0.03525,-0.46819
,293,59539,168,0.00600302,0.03319,0.13726,-0.11847,-0.01785,,293,59539,168,0.001128914,0.00046,-0.01349,0.01666,0.00009,,293,59539,168,-4.68093,-0.19004,-0.14159,0.03466,,293,59539,168,-0.36262,-0.19004,-0.14159,0.03466
,294,59555.5,167.9,0.002291353,0.01267,0.0969,-0.01486,-0.05527,,294,59555.5,167.9,0.001509803,0.00061,-0.01751,0.0066,0.01626,,294,59555.5,167.9,-1.08155,-0.01451,-0.06993,0.03487,,294,59555.5,167.9,-0.62432,-0.01451,-0.06993,0.03487
,295,59621.8,167.7,0.023216462,0.12819,0.0023,-0.30094,0.19397,,295,59621.8,167.7,0.006136023,0.0025,0.00654,0.04391,-0.023,,295,59621.8,167.7,14.7632,0.29275,0.07256,0.27055,,295,59621.8,167.7,1.9513,0.29275,0.07256,0.27055
,296,59684.8,167.5,0.019173743,0.10576,-0.06223,0.22379,0.2276,,296,59684.8,167.5,0.003806088,0.00155,0.00653,-0.03354,-0.01961,,296,59684.8,167.5,-21.28202,0.15117,-0.255,0.09373,,296,59684.8,167.5,-13.35449,0.15117,-0.255,0.09373
,297,59703.1,167.5,0.050596707,0.279,0.03618,0.51019,-0.13187,,297,59703.1,167.5,0.017222532,0.00703,0.00544,-0.08365,0.00099,,297,59703.1,167.5,-26.84606,-0.29118,-0.17605,-0.32919,,297,59703.1,167.5,-22.21071,-0.29118,-0.17605,-0.32919
,298,59722.7,167.4,0.000563397,0.00311,0.008,0.04653,-0.0296,,298,59722.7,167.4,0.000414664,0.00017,-0.00193,-0.00846,0.0097,,298,59722.7,167.4,-5.21286,-0.06,-0.15912,0.10716,,298,59722.7,167.4,-4.33208,-0.06,-0.15912,0.10716
,299,59758.9,167.3,0.068162176,0.37551,0.13985,0.56915,-0.17892,,299,59758.9,167.3,0.020151831,0.00823,-0.01129,-0.08951,0.00955,,299,59758.9,167.3,20.40465,-0.2795,0.00849,-0.43334,,299,59758.9,167.3,3.01665,-0.2795,0.00849,-0.43334
,300,59804.5,167.2,0.006241989,0.03436,0.07408,0.12389,-0.11629,,300,59804.5,167.2,0.001325488,0.00054,-0.01062,-0.01225,0.01669,,300,59804.5,167.2,4.62375,-0.0744,-0.03169,-0.16549,,300,59804.5,167.2,2.74075,-0.0744,-0.03169,-0.16549
