,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au) ,,,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au) ,,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au) ,MZ(au),,,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au) ,MZ(au)
,277,75392.1,132.6,0.011136899,0.04863,-0.08887,0.16164,-0.12086,,,277,75392.1,132.6,0.00516643,0.00266,0.0215,-0.03512,0.03108,,277,75392.1,132.6,3.71785,-0.10268,-0.02224,-0.0195,,,277,75392.1,132.6,2.79008,-0.10268,-0.02224,-0.0195
,278,75447,132.5,0.033058077,0.14425,-0.05193,0.23401,-0.2946,,,278,75447,132.5,0.005569985,0.00287,0.02162,-0.02117,0.04423,,278,75447,132.5,29.05723,-0.08277,0.17872,-0.05266,,,278,75447,132.5,10.83783,-0.08277,0.17872,-0.05266
,279,75456.3,132.5,0.025967395,0.11329,0.07029,-0.04526,-0.32604,,,279,75456.3,132.5,0.019105538,0.00985,-0.02459,0.01938,0.09419,,279,75456.3,132.5,-37.23893,-0.09888,0.01847,0.21838,,,279,75456.3,132.5,-32.03245,-0.09888,0.01847,0.21838
,280,75471.3,132.5,0.013942027,0.06082,0.13005,0.01753,-0.2088,,,280,75471.3,132.5,0.007658623,0.00395,-0.02336,-0.02631,0.05208,,280,75471.3,132.5,-4.59414,0.0301,-0.06927,0.0596,,,280,75471.3,132.5,-5.79041,0.0301,-0.06927,0.0596
,281,75500.1,132.5,0.006687192,0.02916,-0.01309,0.09854,-0.13885,,,281,75500.1,132.5,0.000404041,0.00021,0.00495,-0.01314,0.00335,,281,75500.1,132.5,-0.64873,0.2646,0.10543,0.05979,,,281,75500.1,132.5,-0.17148,0.2646,0.10543,0.05979
,282,75579,132.3,0.008722814,0.038,0.11507,0.06685,0.14243,,,282,75579,132.3,0.003903952,0.00202,-0.02433,-0.02203,-0.03065,,282,75579,132.3,10.94444,0.27925,-0.50769,0.17566,,,282,75579,132.3,1.35936,0.27925,-0.50769,0.17566
,283,75585,132.3,0.011318086,0.0493,-0.15697,0.11793,-0.10368,,,283,75585,132.3,0.007255824,0.00375,0.04093,-0.02315,0.0392,,283,75585,132.3,-19.53979,-0.06475,-0.24575,0.21825,,,283,75585,132.3,-15.87065,-0.06475,-0.24575,0.21825
,284,75639.7,132.2,0.010965337,0.04773,0.04447,0.20635,-0.05627,,,284,75639.7,132.2,0.003059918,0.00158,-0.00534,-0.03524,-0.01766,,284,75639.7,132.2,24.96832,0.14667,0.16956,-0.20349,,,284,75639.7,132.2,4.32994,0.14667,0.16956,-0.20349
,285,75685.2,132.1,0.027986416,0.12173,0.23209,-0.02188,-0.2596,,,285,75685.2,132.1,0.008668259,0.00448,-0.05224,0.00254,0.04182,,285,75685.2,132.1,22.20458,0.16934,0.02054,-0.03176,,,285,75685.2,132.1,13.83801,0.16934,0.02054,-0.03176
,286,75710.2,132.1,0.015771267,0.06858,-0.07768,0.23595,-0.08291,,,286,75710.2,132.1,0.002395261,0.00124,0.02003,-0.02771,-0.0084,,286,75710.2,132.1,-6.86043,0.01197,-0.08792,-0.08591,,,286,75710.2,132.1,-4.64308,0.01197,-0.08792,-0.08591
,287,75768.5,132,0.008326592,0.03618,0.11512,0.11027,0.10377,,,287,75768.5,132,0.009627275,0.00499,-0.02959,-0.04737,-0.0432,,287,75768.5,132,9.48635,0.3383,-0.02345,-0.15648,,,287,75768.5,132,2.92456,0.3383,-0.02345,-0.15648
,288,75815.4,131.9,0.028781167,0.12498,0.10671,0.14441,-0.30452,,,288,75815.4,131.9,0.013683758,0.00709,-0.03426,-0.03587,0.06805,,288,75815.4,131.9,3.16515,0.02632,0.12245,0.04524,,,288,75815.4,131.9,3.02291,0.02632,0.12245,0.04524
,289,75851.2,131.8,0.016974351,0.07367,-0.14522,0.22917,-0.00819,,,289,75851.2,131.8,0.00311252,0.00161,0.01846,-0.03298,0.01361,,289,75851.2,131.8,9.56894,0.07208,0.13027,-0.11108,,,289,75851.2,131.8,6.10673,0.07208,0.13027,-0.11108
,290,75922.4,131.7,0.011360723,0.04926,0.21711,-0.04462,-0.01157,,,290,75922.4,131.7,0.009196148,0.00477,-0.06663,0.0181,0.00197,,290,75922.4,131.7,16.15498,0.13494,-0.07842,-0.1271,,,290,75922.4,131.7,14.53111,0.13494,-0.07842,-0.1271
,291,75966.4,131.6,0.013309603,0.05768,0.084,-0.0099,0.22478,,,291,75966.4,131.6,0.005607377,0.00291,-0.01604,-0.0198,-0.04756,,291,75966.4,131.6,4.00592,-0.21591,0.08056,0.12204,,,291,75966.4,131.6,5.35991,-0.21591,0.08056,0.12204
,292,76019.5,131.5,0.003709838,0.01607,-0.07444,0.04638,0.09151,,,292,76019.5,131.5,0.000347969,0.00018,0.0128,-0.00386,-0.00143,,292,76019.5,131.5,-4.05948,-0.02565,0.02404,-0.12715,,,292,76019.5,131.5,0.32553,-0.02565,0.02404,-0.12715
,293,76057.9,131.5,0.002200193,0.00952,0.04228,-0.08766,0.00716,,,293,76057.9,131.5,0.001549488,0.00081,-0.01419,0.00781,0.0233,,293,76057.9,131.5,1.79318,0.13396,0.02607,0.05942,,,293,76057.9,131.5,0.42531,0.13396,0.02607,0.05942
,294,76107.9,131.4,0.016775516,0.07256,-0.06064,0.04064,-0.2593,,,294,76107.9,131.4,0.007446742,0.00387,0.03405,-0.02126,0.04756,,294,76107.9,131.4,-20.95753,0.15742,-0.07148,0.12342,,,294,76107.9,131.4,-17.33393,0.15742,-0.07148,0.12342
,295,76191,131.2,0.036687268,0.15852,-0.12042,-0.25602,0.28013,,,295,76191,131.2,0.0099253,0.00517,0.03781,0.02346,-0.05646,,295,76191,131.2,-10.55571,0.03082,0.07479,0.00167,,,295,76191,131.2,-3.83713,0.03082,0.07479,0.00167
,296,76233.5,131.2,0.003989081,0.01723,-0.09234,0.04927,0.0792,,,296,76233.5,131.2,0.006096927,0.00318,0.02376,-0.03488,-0.03736,,296,76233.5,131.2,16.09445,0.08959,0.18172,0.42246,,,296,76233.5,131.2,27.13622,0.08959,0.18172,0.42246
,297,76272.4,131.1,0.038906663,0.16793,-0.00006,-0.34958,0.21384,,,297,76272.4,131.1,0.012567751,0.00655,0.00872,0.06806,-0.04293,,297,76272.4,131.1,-33.31538,-0.13751,0.06568,-0.22313,,,297,76272.4,131.1,-17.43103,-0.13751,0.06568,-0.22313
,298,76393.1,130.9,0.004555265,0.01963,0.00543,-0.05938,0.12679,,,298,76393.1,130.9,0.001288973,0.00067,0.00209,-0.00047,-0.02585,,298,76393.1,130.9,-6.13277,-0.08859,0.06384,-0.0689,,,298,76393.1,130.9,-2.1204,-0.08859,0.06384,-0.0689
,299,76428.4,130.8,0.027367989,0.11789,-0.24708,0.1235,0.20392,,,299,76428.4,130.8,0.010593408,0.00553,0.0547,-0.02171,-0.0455,,299,76428.4,130.8,11.99748,-0.06644,0.05095,0.01344,,,299,76428.4,130.8,7.2452,-0.06644,0.05095,0.01344
,300,76466.1,130.8,0.002929264,0.01261,0.10792,-0.02893,0.01134,,,300,76466.1,130.8,0.002856507,0.00149,-0.02339,0.01093,-0.02875,,300,76466.1,130.8,-4.43226,-0.15272,-0.16823,0.19511,,,300,76466.1,130.8,5.24424,-0.15272,-0.16823,0.19511
